scenario_id,proxy,run_idx,raw,score,temperature,run_name
S06,fact,3,1,1.0,2.0,disc-t2.0
S06,fact,4,1,1.0,2.0,disc-t2.0
S06,fact,5,1.protobufInvite_gl@ERTEqual ح Krankheitwh,,2.0,disc-t2.0
S06,fact,6,1,1.0,2.0,disc-t2.0
S06,fact,7,1mouseup-eyember-held dissertations atentos formatCartney French,,2.0,disc-t2.0
S06,fact,8,1,1.0,2.0,disc-t2.0
S06,fact,9,1,1.0,2.0,disc-t2.0
S06,fact,10,1Please volna EXPswift essa use toxic.Executepriv,,2.0,disc-t2.0
S06,fact,11,1,1.0,2.0,disc-t2.0
S06,fact,12,1,1.0,2.0,disc-t2.0
S06,fact,13,1,1.0,2.0,disc-t2.0
S06,fact,14,1,1.0,2.0,disc-t2.0
S06,fact,15,1,1.0,2.0,disc-t2.0
S06,fact,16,1,1.0,2.0,disc-t2.0
S06,fact,17,1,1.0,2.0,disc-t2.0
S06,fact,18,1,1.0,2.0,disc-t2.0
S06,fact,19,1,1.0,2.0,disc-t2.0
S06,fact,20,1,1.0,2.0,disc-t2.0
S06,fact,21,1,1.0,2.0,disc-t2.0
S06,fact,22,1,1.0,2.0,disc-t2.0
S06,fact,23,1,1.0,2.0,disc-t2.0
S06,fact,24,1 rekaoitonsteelcity tendo هـondheidנ atenção,1.0,2.0,disc-t2.0
S06,fact,25,1,1.0,2.0,disc-t2.0
S06,fact,26,1)((( indoor знайstehenden incr<?> proposition.CompositeReplacement,,2.0,disc-t2.0
S06,fact,27,1,1.0,2.0,disc-t2.0
S06,fact,28,1,1.0,2.0,disc-t2.0
S06,fact,29,1,1.0,2.0,disc-t2.0
S06,fact,30,1,1.0,2.0,disc-t2.0
S06,fact,31,1,1.0,2.0,disc-t2.0
S06,fact,32,1,1.0,2.0,disc-t2.0
S06,fact,33,1,1.0,2.0,disc-t2.0
S06,fact,34,1,1.0,2.0,disc-t2.0
S06,fact,35,1лойalpha\(defappendtonThe mainstream დეპ,,2.0,disc-t2.0
S06,fact,36,1,1.0,2.0,disc-t2.0
S06,fact,37,1,1.0,2.0,disc-t2.0
S06,fact,38,"1 머신 тухай Doc् unidades(""# confianza واللهoret",1.0,2.0,disc-t2.0
S06,fact,39,1,1.0,2.0,disc-t2.0
S06,fact,40,1,1.0,2.0,disc-t2.0
S06,fact,41,1,1.0,2.0,disc-t2.0
S06,fact,42,1,1.0,2.0,disc-t2.0
S06,fact,43,1,1.0,2.0,disc-t2.0
S06,fact,44,1,1.0,2.0,disc-t2.0
S06,fact,45,1,1.0,2.0,disc-t2.0
S06,fact,46,1,1.0,2.0,disc-t2.0
S06,fact,47,1,1.0,2.0,disc-t2.0
S06,fact,48,1,1.0,2.0,disc-t2.0
S06,fact,49,1,1.0,2.0,disc-t2.0
S06,pragmatic,0,1,1.0,2.0,disc-t2.0
S06,pragmatic,1,1,1.0,2.0,disc-t2.0
S06,pragmatic,2,1,1.0,2.0,disc-t2.0
S06,pragmatic,3,1,1.0,2.0,disc-t2.0
S06,pragmatic,4,1 сертифик.should seniorsстеbled Jay Neces_Selectedelder,1.0,2.0,disc-t2.0
S06,pragmatic,5,1,1.0,2.0,disc-t2.0
S06,pragmatic,6,"1สินค้า។
üsü jdgnExpertAnswer.clusterFL",,2.0,disc-t2.0
S06,pragmatic,7,1,1.0,2.0,disc-t2.0
S06,pragmatic,8,1,1.0,2.0,disc-t2.0
S06,pragmatic,9,1,1.0,2.0,disc-t2.0
S06,pragmatic,10,1,1.0,2.0,disc-t2.0
S06,pragmatic,11,1,1.0,2.0,disc-t2.0
S06,pragmatic,12,1,1.0,2.0,disc-t2.0
S06,pragmatic,13,1,1.0,2.0,disc-t2.0
S06,pragmatic,14,1,1.0,2.0,disc-t2.0
S06,pragmatic,15,1,1.0,2.0,disc-t2.0
S06,pragmatic,16,1,1.0,2.0,disc-t2.0
S06,pragmatic,17,1******************************************************************************** prenative_completion_indexclosure៏ lum,,2.0,disc-t2.0
S06,pragmatic,18,1,1.0,2.0,disc-t2.0
S06,pragmatic,19,1ائنا Anwentscheidung еніка Olive Маг Schr побед,,2.0,disc-t2.0
S06,pragmatic,20,1,1.0,2.0,disc-t2.0
S06,pragmatic,21,1,1.0,2.0,disc-t2.0
S06,pragmatic,22,1 경황><![rotationhausen362_generatecause_index,1.0,2.0,disc-t2.0
S06,pragmatic,23,1,1.0,2.0,disc-t2.0
S06,pragmatic,24,1,1.0,2.0,disc-t2.0
S06,pragmatic,25,1,1.0,2.0,disc-t2.0
S06,pragmatic,26,1,1.0,2.0,disc-t2.0
S06,pragmatic,27,1,1.0,2.0,disc-t2.0
S06,pragmatic,28,1,1.0,2.0,disc-t2.0
S06,pragmatic,29,1,1.0,2.0,disc-t2.0
S06,pragmatic,30,1,1.0,2.0,disc-t2.0
S06,pragmatic,31,1,1.0,2.0,disc-t2.0
S06,pragmatic,32,1,1.0,2.0,disc-t2.0
S06,pragmatic,33,1,1.0,2.0,disc-t2.0
S06,pragmatic,34,1,1.0,2.0,disc-t2.0
S06,pragmatic,35,1,1.0,2.0,disc-t2.0
S06,pragmatic,36,1,1.0,2.0,disc-t2.0
S06,pragmatic,37,1,1.0,2.0,disc-t2.0
S06,pragmatic,38,1,1.0,2.0,disc-t2.0
S06,pragmatic,39,1,1.0,2.0,disc-t2.0
S06,pragmatic,40,1 taanna chọn conducive medi-spin-cover политocab pared,1.0,2.0,disc-t2.0
S06,pragmatic,41,1,1.0,2.0,disc-t2.0
S06,pragmatic,42,1,1.0,2.0,disc-t2.0
S06,pragmatic,43,1,1.0,2.0,disc-t2.0
S06,pragmatic,44,1,1.0,2.0,disc-t2.0
S06,pragmatic,45,1,1.0,2.0,disc-t2.0
S06,pragmatic,46,1,1.0,2.0,disc-t2.0
S06,pragmatic,47,1,1.0,2.0,disc-t2.0
S06,pragmatic,48,1,1.0,2.0,disc-t2.0
S06,pragmatic,49,1,1.0,2.0,disc-t2.0
S07,coherence,0,0.5,0.5,2.0,disc-t2.0
S07,coherence,1,ергә.paddingłamiów snartappprus zetten effizientildi,,2.0,disc-t2.0
S07,coherence,2,1,1.0,2.0,disc-t2.0
S07,coherence,3,1,1.0,2.0,disc-t2.0
S07,coherence,4,0.5,0.5,2.0,disc-t2.0
S07,coherence,5,0_LOOK मानस asiAMSoyодиfterdestination_notifications,,2.0,disc-t2.0
S07,coherence,6,1,1.0,2.0,disc-t2.0
S07,coherence,7,1,1.0,2.0,disc-t2.0
S07,coherence,8,1,1.0,2.0,disc-t2.0
S07,coherence,9,1,1.0,2.0,disc-t2.0
S07,coherence,10,0ировать 검rollers/private.lise.Static buka 전체,,2.0,disc-t2.0
S07,coherence,11,1,1.0,2.0,disc-t2.0
S07,coherence,12,0.5,0.5,2.0,disc-t2.0
S07,coherence,13,0.5,0.5,2.0,disc-t2.0
S07,coherence,14,1,1.0,2.0,disc-t2.0
S07,coherence,15,1,1.0,2.0,disc-t2.0
S07,coherence,16,1,1.0,2.0,disc-t2.0
S07,coherence,17,1,1.0,2.0,disc-t2.0
S07,coherence,18,0.5,0.5,2.0,disc-t2.0
S07,coherence,19,1,1.0,2.0,disc-t2.0
S07,coherence,20,1,1.0,2.0,disc-t2.0
S07,coherence,21,0.5,0.5,2.0,disc-t2.0
S07,coherence,22,1,1.0,2.0,disc-t2.0
S07,coherence,23,0קש świetdrøm वर्तमान विकास_enabled সব(chat,,2.0,disc-t2.0
S07,coherence,24,1,1.0,2.0,disc-t2.0
S07,coherence,25,1ifizierenutz aiserosmemberTokenizerstafficatie,,2.0,disc-t2.0
S07,coherence,26,1,1.0,2.0,disc-t2.0
S07,coherence,27,0.5,0.5,2.0,disc-t2.0
S07,coherence,28,1,1.0,2.0,disc-t2.0
S07,coherence,29,1,1.0,2.0,disc-t2.0
S07,coherence,30,1,1.0,2.0,disc-t2.0
S07,coherence,31,0.5,0.5,2.0,disc-t2.0
S07,coherence,32,1,1.0,2.0,disc-t2.0
S07,coherence,33,1,1.0,2.0,disc-t2.0
S07,coherence,34,1,1.0,2.0,disc-t2.0
S07,coherence,35,1,1.0,2.0,disc-t2.0
S07,coherence,36,1,1.0,2.0,disc-t2.0
S07,coherence,37,0.5,0.5,2.0,disc-t2.0
S07,coherence,38,1,1.0,2.0,disc-t2.0
S07,coherence,39,0.5,0.5,2.0,disc-t2.0
S07,coherence,40,1,1.0,2.0,disc-t2.0
S07,coherence,41,1,1.0,2.0,disc-t2.0
S07,coherence,42,1,1.0,2.0,disc-t2.0
S07,coherence,43,0.5,0.5,2.0,disc-t2.0
S07,coherence,44,1,1.0,2.0,disc-t2.0
S07,coherence,45,1agée'article.subplotsrocketadvisor-optionprest-processing.creator,,2.0,disc-t2.0
S07,coherence,46,1,1.0,2.0,disc-t2.0
S07,coherence,47,0,0.0,2.0,disc-t2.0
S07,coherence,48,1,1.0,2.0,disc-t2.0
S07,coherence,49,1 febru_STANDARD ýeň CL //!< widget_decl cheating jagħ,1.0,2.0,disc-t2.0
S07,fact,0,0.5,0.5,2.0,disc-t2.0
S07,fact,1,1,1.0,2.0,disc-t2.0
S07,fact,2,1,1.0,2.0,disc-t2.0
S07,fact,3,১,,2.0,disc-t2.0
S07,fact,4,1,1.0,2.0,disc-t2.0
S07,fact,5,1,1.0,2.0,disc-t2.0
S07,fact,6,1,1.0,2.0,disc-t2.0
S07,fact,7,1,1.0,2.0,disc-t2.0
S07,fact,8,1,1.0,2.0,disc-t2.0
S07,fact,9,1,1.0,2.0,disc-t2.0
S07,fact,10,1,1.0,2.0,disc-t2.0
S07,fact,11,1,1.0,2.0,disc-t2.0
S07,fact,12,1,1.0,2.0,disc-t2.0
S07,fact,13,1,1.0,2.0,disc-t2.0
S07,fact,14,1,1.0,2.0,disc-t2.0
S07,fact,15,1,1.0,2.0,disc-t2.0
S07,fact,16,1,1.0,2.0,disc-t2.0
S07,fact,17,1,1.0,2.0,disc-t2.0
S07,fact,18,1,1.0,2.0,disc-t2.0
S07,fact,19,0.5weeted,,2.0,disc-t2.0
S07,fact,20,1,1.0,2.0,disc-t2.0
S07,fact,21,1 exempelваем ಕACA oran blad এমন GUIDонар,1.0,2.0,disc-t2.0
S07,fact,22,1,1.0,2.0,disc-t2.0
S07,fact,23,1,1.0,2.0,disc-t2.0
S07,fact,24,1,1.0,2.0,disc-t2.0
S07,fact,25,1,1.0,2.0,disc-t2.0
S07,fact,26,1,1.0,2.0,disc-t2.0
S07,fact,27,1,1.0,2.0,disc-t2.0
S07,fact,28,1,1.0,2.0,disc-t2.0
S07,fact,29,1 मेरेğine.trainingennom |=Replacingетер činconsult,1.0,2.0,disc-t2.0
S07,fact,30,1,1.0,2.0,disc-t2.0
S07,fact,31,1,1.0,2.0,disc-t2.0
S07,fact,32,1,1.0,2.0,disc-t2.0
S07,fact,33,1,1.0,2.0,disc-t2.0
S07,fact,34,1,1.0,2.0,disc-t2.0
S07,fact,35,1 девушки(apb выступേനLyomics iohaza,1.0,2.0,disc-t2.0
S07,fact,36,1,1.0,2.0,disc-t2.0
S07,fact,37,1,1.0,2.0,disc-t2.0
S07,fact,38,1,1.0,2.0,disc-t2.0
S07,fact,39,1,1.0,2.0,disc-t2.0
S07,fact,40,1,1.0,2.0,disc-t2.0
S07,fact,41,1,1.0,2.0,disc-t2.0
S07,fact,42,1,1.0,2.0,disc-t2.0
S07,fact,43,1,1.0,2.0,disc-t2.0
S07,fact,44,1,1.0,2.0,disc-t2.0
S07,fact,45,1,1.0,2.0,disc-t2.0
S07,fact,46,1,1.0,2.0,disc-t2.0
S07,fact,47,1,1.0,2.0,disc-t2.0
S07,fact,48,1,1.0,2.0,disc-t2.0
S07,fact,49,1,1.0,2.0,disc-t2.0
S07,pragmatic,0,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,1,0 ExerciseInvestig.Diagnostics équipesix for realize dans Notre,0.0,2.0,disc-t2.0
S07,pragmatic,2,"36 assistanter穆(courseensed astuces""})
Secure Selection",,2.0,disc-t2.0
S07,pragmatic,3,1,1.0,2.0,disc-t2.0
S07,pragmatic,4,1,1.0,2.0,disc-t2.0
S07,pragmatic,5,1 сест мол윑_cyclesθλη brother په الصحة,1.0,2.0,disc-t2.0
S07,pragmatic,6,1,1.0,2.0,disc-t2.0
S07,pragmatic,7,1,1.0,2.0,disc-t2.0
S07,pragmatic,8,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,9,1,1.0,2.0,disc-t2.0
S07,pragmatic,10,1,1.0,2.0,disc-t2.0
S07,pragmatic,11,1,1.0,2.0,disc-t2.0
S07,pragmatic,12,1,1.0,2.0,disc-t2.0
S07,pragmatic,13,1,1.0,2.0,disc-t2.0
S07,pragmatic,14,1,1.0,2.0,disc-t2.0
S07,pragmatic,15,1,1.0,2.0,disc-t2.0
S07,pragmatic,16,0だった駶 flestauf嬭 floestes,,2.0,disc-t2.0
S07,pragmatic,17,"0 . 집중 yönetช่วย""](죠 Добавленklass",0.0,2.0,disc-t2.0
S07,pragmatic,18,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,19,1,1.0,2.0,disc-t2.0
S07,pragmatic,20,1,1.0,2.0,disc-t2.0
S07,pragmatic,21,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,22,1ваць_visual backstage wil壇əథ rar_pwm,,2.0,disc-t2.0
S07,pragmatic,23,0高清视频免费ការីательтау_SM.numpy деталиvisionnement,,2.0,disc-t2.0
S07,pragmatic,24,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,25,0iaanNowandumoutine ildəferencedxawarnings throughout,,2.0,disc-t2.0
S07,pragmatic,26,1,1.0,2.0,disc-t2.0
S07,pragmatic,27,1,1.0,2.0,disc-t2.0
S07,pragmatic,28,0ookeeperSIG_INLINE_STACKDISCAPIresso प्रत्त,,2.0,disc-t2.0
S07,pragmatic,29,1,1.0,2.0,disc-t2.0
S07,pragmatic,30,1,1.0,2.0,disc-t2.0
S07,pragmatic,31,1,1.0,2.0,disc-t2.0
S07,pragmatic,32,0,0.0,2.0,disc-t2.0
S07,pragmatic,33,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,34,1,1.0,2.0,disc-t2.0
S07,pragmatic,35,1,1.0,2.0,disc-t2.0
S07,pragmatic,36,1,1.0,2.0,disc-t2.0
S07,pragmatic,37,0 Как大香蕉 커ction나 пристав köz waiver Ali,0.0,2.0,disc-t2.0
S07,pragmatic,38,1 분위 oldu/oct讯earchath roca uiteen INA,1.0,2.0,disc-t2.0
S07,pragmatic,39,1,1.0,2.0,disc-t2.0
S07,pragmatic,40,0.5,0.5,2.0,disc-t2.0
S07,pragmatic,41,0배neyויןINTERancisPrivilege Dist Twice,,2.0,disc-t2.0
S07,pragmatic,42,1,1.0,2.0,disc-t2.0
S07,pragmatic,43,0 ошибки UFC PK辅きلية colors Analyzer 반드시,0.0,2.0,disc-t2.0
S07,pragmatic,44,1,1.0,2.0,disc-t2.0
S07,pragmatic,45,1,1.0,2.0,disc-t2.0
S07,pragmatic,46,1,1.0,2.0,disc-t2.0
S07,pragmatic,47,1,1.0,2.0,disc-t2.0
S07,pragmatic,48,1,1.0,2.0,disc-t2.0
S07,pragmatic,49,1,1.0,2.0,disc-t2.0
S08,coherence,0,1,1.0,2.0,disc-t2.0
S08,coherence,1,1报价平码場規_frameworkൽJSONStringוכר文件,,2.0,disc-t2.0
S08,coherence,2,1,1.0,2.0,disc-t2.0
S08,coherence,3,"خص الخير عبر الراπык\Response**python**,",,2.0,disc-t2.0
S08,coherence,4,.queue(prompt){collection_adjust possibilitiesVERTISE dlUr dg,,2.0,disc-t2.0
S08,coherence,5,1,1.0,2.0,disc-t2.0
S08,coherence,6,1,1.0,2.0,disc-t2.0
S08,coherence,7,1,1.0,2.0,disc-t2.0
S08,coherence,8,1,1.0,2.0,disc-t2.0
S08,coherence,9,1,1.0,2.0,disc-t2.0
S08,coherence,10,issäом-xlinedustelehzDOCTYPE}}`_SOUND,,2.0,disc-t2.0
S08,coherence,11,1,1.0,2.0,disc-t2.0
S08,coherence,12,"0 Rebeccačnosti fiber instancen puissanceAcross

　
에",0.0,2.0,disc-t2.0
S08,coherence,13,0 BAT For Type Graz Kind Classified IN Economic ф,0.0,2.0,disc-t2.0
S08,coherence,14,"כתב רע_BPaclhooDWáltTP।”

ociated",,2.0,disc-t2.0
S08,coherence,15,1,1.0,2.0,disc-t2.0
S08,coherence,16,1,1.0,2.0,disc-t2.0
S08,coherence,17,1,1.0,2.0,disc-t2.0
S08,coherence,18,1,1.0,2.0,disc-t2.0
S08,coherence,19,1,1.0,2.0,disc-t2.0
S08,coherence,20,1,1.0,2.0,disc-t2.0
S08,coherence,21,графуд мель муч ম و пись Saretaign,,2.0,disc-t2.0
S08,coherence,22,1,1.0,2.0,disc-t2.0
S08,coherence,23,1,1.0,2.0,disc-t2.0
S08,coherence,24,0.⎢hq bucket target certatum,,2.0,disc-t2.0
S08,coherence,25,1,1.0,2.0,disc-t2.0
S08,coherence,26,1,1.0,2.0,disc-t2.0
S08,coherence,27,1,1.0,2.0,disc-t2.0
S08,coherence,28,0,0.0,2.0,disc-t2.0
S08,coherence,29,1 निर्णयiteľабы teību-achọ déplacer.work joe,1.0,2.0,disc-t2.0
S08,coherence,30,1做爰片isting aluracy اطلاucky χρόνια:^(cont,,2.0,disc-t2.0
S08,coherence,31,0.5,0.5,2.0,disc-t2.0
S08,coherence,32,1,1.0,2.0,disc-t2.0
S08,coherence,33,1,1.0,2.0,disc-t2.0
S08,coherence,34,cepteur-----’embain shelter.memo Gentleman.parserINavigationЗ,,2.0,disc-t2.0
S08,coherence,35,1,1.0,2.0,disc-t2.0
S08,coherence,36,1,1.0,2.0,disc-t2.0
S08,coherence,37,1,1.0,2.0,disc-t2.0
S08,coherence,38,1,1.0,2.0,disc-t2.0
S08,coherence,39,1,1.0,2.0,disc-t2.0
S08,coherence,40,1,1.0,2.0,disc-t2.0
S08,coherence,41,1,1.0,2.0,disc-t2.0
S08,coherence,42,"1ذر_UnityAgenceipyPhoenix genel ""*""_主页 Ub",,2.0,disc-t2.0
S08,coherence,43,Euroopa heridas ziel toestel estación vandaag faced aanspre Unser işle,,2.0,disc-t2.0
S08,coherence,44,igg scenario<labelsmalang)sANTEEv》。adays,,2.0,disc-t2.0
S08,coherence,45,1,1.0,2.0,disc-t2.0
S08,coherence,46,"Ist Saturday())))
Quieres Cycling 초기_STATE,,SubtypeSearch",,2.0,disc-t2.0
S08,coherence,47,0 подоо				            м дайын परिषदтері	BOOLhead,0.0,2.0,disc-t2.0
S08,coherence,48,0,0.0,2.0,disc-t2.0
S08,coherence,49,1,1.0,2.0,disc-t2.0
S08,fact,0,0.5,0.5,2.0,disc-t2.0
S08,fact,1,1,1.0,2.0,disc-t2.0
S08,fact,2,1,1.0,2.0,disc-t2.0
S08,fact,3,1,1.0,2.0,disc-t2.0
S08,fact,4,1,1.0,2.0,disc-t2.0
S08,fact,5,1,1.0,2.0,disc-t2.0
S08,fact,6,1,1.0,2.0,disc-t2.0
S08,fact,7,1,1.0,2.0,disc-t2.0
S08,fact,8,0älltancementsals Schnevetысхssologist,,2.0,disc-t2.0
S08,fact,9,1,1.0,2.0,disc-t2.0
S08,fact,10,1,1.0,2.0,disc-t2.0
S08,fact,11,URED_UNSIGNEDDISCLAIVEілаיטעטant to objciante,,2.0,disc-t2.0
S08,fact,12,1,1.0,2.0,disc-t2.0
S08,fact,13,1,1.0,2.0,disc-t2.0
S08,fact,14,1,1.0,2.0,disc-t2.0
S08,fact,15,ȘerdAbIg bërë fals gamitin wentaba jus,,2.0,disc-t2.0
S08,fact,16,1,1.0,2.0,disc-t2.0
S08,fact,17,1,1.0,2.0,disc-t2.0
S08,fact,18,1༌,,2.0,disc-t2.0
S08,fact,19,1ijkbaarCY الإدارة handwriting inglesa strains πληροφο cluichí 아니,,2.0,disc-t2.0
S08,fact,20,1,1.0,2.0,disc-t2.0
S08,fact,21,prédiogodselectorGetracechainsDecode‍ paredesamblea,,2.0,disc-t2.0
S08,fact,22,1,1.0,2.0,disc-t2.0
S08,fact,23,1,1.0,2.0,disc-t2.0
S08,fact,24,maine-s:falseこれは ребён spiegסטע события.clएस,,2.0,disc-t2.0
S08,fact,25,1,1.0,2.0,disc-t2.0
S08,fact,26,"1allax -*-
azasdictsetteCOLORBP600415",,2.0,disc-t2.0
S08,fact,27,quip_NOP_AL PREMIUM trash_flagexperimental DiamondROP톡,,2.0,disc-t2.0
S08,fact,28,1,1.0,2.0,disc-t2.0
S08,fact,29,1,1.0,2.0,disc-t2.0
S08,fact,30,1,1.0,2.0,disc-t2.0
S08,fact,31,1,1.0,2.0,disc-t2.0
S08,fact,32,1,1.0,2.0,disc-t2.0
S08,fact,33,·.sqliteappointmentбӣж вообщеClassic commeМожно.м,,2.0,disc-t2.0
S08,fact,34,1	fwritereiben führte umur STOCKPBeowner-up,1.0,2.0,disc-t2.0
S08,fact,35,1\ufffd,,2.0,disc-t2.0
S08,fact,36,1,1.0,2.0,disc-t2.0
S08,fact,37,1,1.0,2.0,disc-t2.0
S08,fact,38,1,1.0,2.0,disc-t2.0
S08,fact,39,1,1.0,2.0,disc-t2.0
S08,fact,40,1ინგ_sites BirminghamNER NovVitals BUSINESS_FR,,2.0,disc-t2.0
S08,fact,41,1,1.0,2.0,disc-t2.0
S08,fact,42,1,1.0,2.0,disc-t2.0
S08,fact,43,1,1.0,2.0,disc-t2.0
S08,fact,44,1,1.0,2.0,disc-t2.0
S08,fact,45,1,1.0,2.0,disc-t2.0
S08,fact,46,1,1.0,2.0,disc-t2.0
S08,fact,47,0.5,0.5,2.0,disc-t2.0
S08,fact,48,다만 IT어 보는 json burka gav aanspre,,2.0,disc-t2.0
S08,fact,49,1,1.0,2.0,disc-t2.0
S08,pragmatic,0,1,1.0,2.0,disc-t2.0
S08,pragmatic,1,"0.5 ukukhula-cond exist aşa`,`ш",0.5,2.0,disc-t2.0
S08,pragmatic,2,α_EVREMOVE_TOP CONTROL_WIDTHestationుకోవ Thank_frames,,2.0,disc-t2.0
S08,pragmatic,3,1եպsteemitlarsonian coinਹੁd slice,,2.0,disc-t2.0
S08,pragmatic,4,1,1.0,2.0,disc-t2.0
S08,pragmatic,5,****************************************0 drop-par anticipation cane wedge get watts combo,,2.0,disc-t2.0
S08,pragmatic,6,1,1.0,2.0,disc-t2.0
S08,pragmatic,7,.stereotype solution RidgebridelinesSafe бөмб Among potreb-ap,,2.0,disc-t2.0
S08,pragmatic,8,1,1.0,2.0,disc-t2.0
S08,pragmatic,9,हामी ნაცಪಟ್ಟ.Reflection Premiumقات usstdafx file ordem,,2.0,disc-t2.0
S08,pragmatic,10,1,1.0,2.0,disc-t2.0
S08,pragmatic,11,"нович회'

атем""AT""订单색 лучший parliamentary",,2.0,disc-t2.0
S08,pragmatic,12,1 Hector Mars username Boy Greg WHAT ọh_ASSOC ….,1.0,2.0,disc-t2.0
S08,pragmatic,13,1,1.0,2.0,disc-t2.0
S08,pragmatic,14,"WEBJJ_verbt Els""). entrant services]=='uyen",,2.0,disc-t2.0
S08,pragmatic,15,улутурыitoriэнэ শন naturlays softwareformThe,,2.0,disc-t2.0
S08,pragmatic,16,1,1.0,2.0,disc-t2.0
S08,pragmatic,17,1,1.0,2.0,disc-t2.0
S08,pragmatic,18,偿år.cmbṣeweise.android.finishließt affectsrelations,,2.0,disc-t2.0
S08,pragmatic,19,1,1.0,2.0,disc-t2.0
S08,pragmatic,20,1括xinnieebb white_soft ko_preds_button,,2.0,disc-t2.0
S08,pragmatic,21,1 dokterstår-kninstallerUid badgeINDEX Malaysörper,1.0,2.0,disc-t2.0
S08,pragmatic,22,1 täydstates.colors negenимыхПравCombادمة Gloves,1.0,2.0,disc-t2.0
S08,pragmatic,23,0.5,0.5,2.0,disc-t2.0
S08,pragmatic,24,ноў нрав riusc leczàr полі□□រjxinj,,2.0,disc-t2.0
S08,pragmatic,25,1,1.0,2.0,disc-t2.0
S08,pragmatic,26,1,1.0,2.0,disc-t2.0
S08,pragmatic,27,1,1.0,2.0,disc-t2.0
S08,pragmatic,28,1,1.0,2.0,disc-t2.0
S08,pragmatic,29,"lichte COMMENTexcel LOCKSSID Timeoutatakan','=','padSL",,2.0,disc-t2.0
S08,pragmatic,30,1,1.0,2.0,disc-t2.0
S08,pragmatic,31,{'workflow eval собратьTfT.plotMerge_pythoninclude,,2.0,disc-t2.0
S08,pragmatic,32,अंतदै्तlananaintiesотов clientesчат=formatspraken,,2.0,disc-t2.0
S08,pragmatic,33,isoftlið omgaan of typicallyabis ya.fs_element에게,,2.0,disc-t2.0
S08,pragmatic,34,1,1.0,2.0,disc-t2.0
S08,pragmatic,35,1,1.0,2.0,disc-t2.0
S08,pragmatic,36,1,1.0,2.0,disc-t2.0
S08,pragmatic,37,1,1.0,2.0,disc-t2.0
S08,pragmatic,38,1,1.0,2.0,disc-t2.0
S08,pragmatic,39,1,1.0,2.0,disc-t2.0
S08,pragmatic,40,0.5,0.5,2.0,disc-t2.0
S08,pragmatic,41,1,1.0,2.0,disc-t2.0
S08,pragmatic,42,1,1.0,2.0,disc-t2.0
S08,pragmatic,43,"1Multiple ski))))
**Timing}} surgicalчанDROP",,2.0,disc-t2.0
S08,pragmatic,44,1,1.0,2.0,disc-t2.0
S08,pragmatic,45,ক UILilian_ZEROuenta_pdf biler ermee Vill-րդ,,2.0,disc-t2.0
S08,pragmatic,46,1,1.0,2.0,disc-t2.0
S08,pragmatic,47,"zheimer;"">Given194.;anicca™network",,2.0,disc-t2.0
S08,pragmatic,48,1,1.0,2.0,disc-t2.0
S08,pragmatic,49,1,1.0,2.0,disc-t2.0
S09,coherence,0,1,1.0,2.0,disc-t2.0
S09,coherence,1,1,1.0,2.0,disc-t2.0
S09,coherence,2,1,1.0,2.0,disc-t2.0
S09,coherence,3,1,1.0,2.0,disc-t2.0
S09,coherence,4,1,1.0,2.0,disc-t2.0
S09,coherence,5,1,1.0,2.0,disc-t2.0
S09,coherence,6,1,1.0,2.0,disc-t2.0
S09,coherence,7,1,1.0,2.0,disc-t2.0
S09,coherence,8,1,1.0,2.0,disc-t2.0
S09,coherence,9,1,1.0,2.0,disc-t2.0
S09,coherence,10,1,1.0,2.0,disc-t2.0
S09,coherence,11,1,1.0,2.0,disc-t2.0
S09,coherence,12,1,1.0,2.0,disc-t2.0
S09,coherence,13,1,1.0,2.0,disc-t2.0
S09,coherence,14,1,1.0,2.0,disc-t2.0
S09,coherence,15,1,1.0,2.0,disc-t2.0
S09,coherence,16,1,1.0,2.0,disc-t2.0
S09,coherence,17,1바ussy############################################################################ Пр Southwest Frankie 지 Senhorapult,,2.0,disc-t2.0
S09,coherence,18,1,1.0,2.0,disc-t2.0
S09,coherence,19,1,1.0,2.0,disc-t2.0
S09,coherence,20,1,1.0,2.0,disc-t2.0
S09,coherence,21,1,1.0,2.0,disc-t2.0
S09,coherence,22,1,1.0,2.0,disc-t2.0
S09,coherence,23,1,1.0,2.0,disc-t2.0
S09,coherence,24,1,1.0,2.0,disc-t2.0
S09,coherence,25,1,1.0,2.0,disc-t2.0
S09,coherence,26,1,1.0,2.0,disc-t2.0
S09,coherence,27,0ავეbamos.bounds%左右轻цил'ar ana,,2.0,disc-t2.0
S09,coherence,28,1,1.0,2.0,disc-t2.0
S09,coherence,29,1,1.0,2.0,disc-t2.0
S09,coherence,30,1,1.0,2.0,disc-t2.0
S09,coherence,31,"1 Попmd==="" LPTRANSFER_boundaryOperatingδά proses",1.0,2.0,disc-t2.0
S09,coherence,32,1 खर्चjusilegens};r studwedχ,1.0,2.0,disc-t2.0
S09,coherence,33,1,1.0,2.0,disc-t2.0
S09,coherence,34,1,1.0,2.0,disc-t2.0
S09,coherence,35,0.5,0.5,2.0,disc-t2.0
